Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of protein polyubiquitination (GO:1902916)	1/9	7.774044e-02	1.644097e-01	0	0	1.391362e+01	3.554068e+01	PTPN22
GO_Biological_Process_2021	unsaturated fatty acid biosynthetic process (GO:0006636)	1/9	7.774044e-02	1.644097e-01	0	0	1.391362e+01	3.554068e+01	ALOX15
GO_Biological_Process_2021	N-acylphosphatidylethanolamine metabolic process (GO:0070292)	1/9	7.774044e-02	1.644097e-01	0	0	1.391362e+01	3.554068e+01	PLAAT4
GO_Biological_Process_2021	protein-containing complex subunit organization (GO:0043933)	3/112	7.939312e-02	1.676482e-01	0	0	3.082569e+00	7.809206e+00	IL2RB;NCKAP1L;CD3E
GO_Biological_Process_2021	positive regulation of chemokine production (GO:0032722)	2/53	8.161516e-02	1.720771e-01	0	0	4.380193e+00	1.097563e+01	OAS3;AIF1
GO_Biological_Process_2021	response to lipid (GO:0033993)	3/114	8.271383e-02	1.723119e-01	0	0	3.026720e+00	7.543701e+00	PTPN22;SELE;MICB
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	3/114	8.271383e-02	1.723119e-01	0	0	3.026720e+00	7.543701e+00	PTPRC;LCP2;CCL19
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	3/115	8.439639e-02	1.723119e-01	0	0	2.999543e+00	7.415563e+00	CCR1;CCL8;CCL5
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	5/261	8.579340e-02	1.723119e-01	0	0	2.196143e+00	5.393317e+00	PARVG;IL2RB;NCKAP1L;CD3E;AIF1
GO_Biological_Process_2021	B cell homeostasis (GO:0001782)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	NCKAP1L
GO_Biological_Process_2021	negative regulation of humoral immune response mediated by circulating immunoglobulin (GO:0002924)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	FCGR2B
GO_Biological_Process_2021	negative regulation of interferon-beta production (GO:0032688)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	NLRC3
GO_Biological_Process_2021	regulation of cell activation (GO:0050865)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	FCER1G
GO_Biological_Process_2021	negative regulation of leukocyte migration (GO:0002686)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	SLAMF8
GO_Biological_Process_2021	negative regulation of lymphocyte apoptotic process (GO:0070229)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	CCL5
GO_Biological_Process_2021	cell differentiation involved in metanephros development (GO:0072202)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	STAT1
GO_Biological_Process_2021	negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	NLRC3
GO_Biological_Process_2021	regulation of glycoprotein biosynthetic process (GO:0010559)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	CCL19
GO_Biological_Process_2021	negative regulation of tyrosine phosphorylation of STAT protein (GO:0042532)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	PARP14
GO_Biological_Process_2021	neuron remodeling (GO:0016322)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	C3
GO_Biological_Process_2021	regulation of leukocyte tethering or rolling (GO:1903236)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	SELE
GO_Biological_Process_2021	regulation of mast cell activation (GO:0033003)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	CD84
GO_Biological_Process_2021	cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	OAS3
GO_Biological_Process_2021	defense response to tumor cell (GO:0002357)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	PRF1
GO_Biological_Process_2021	ectoderm development (GO:0007398)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	ITGAM
GO_Biological_Process_2021	endodermal cell fate commitment (GO:0001711)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	EOMES
GO_Biological_Process_2021	positive regulation of cell activation (GO:0050867)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	PLEK
GO_Biological_Process_2021	regulation of store-operated calcium entry (GO:2001256)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	CD84
GO_Biological_Process_2021	regulation of T-helper 17 type immune response (GO:2000316)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	IL12RB1
GO_Biological_Process_2021	granulocyte activation (GO:0036230)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	CCL5
GO_Biological_Process_2021	granulocyte migration (GO:0097530)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	ITGB2
GO_Biological_Process_2021	positive regulation of mesenchymal cell proliferation (GO:0002053)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	STAT1
GO_Biological_Process_2021	positive regulation of myoblast fusion (GO:1901741)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	CD53
GO_Biological_Process_2021	positive regulation of T cell apoptotic process (GO:0070234)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	CCL5
GO_Biological_Process_2021	positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	PTPN22
GO_Biological_Process_2021	modification-dependent macromolecule catabolic process (GO:0043632)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	ISG15
GO_Biological_Process_2021	modulation by symbiont of host process (GO:0044003)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	MRC1
GO_Biological_Process_2021	myeloid dendritic cell differentiation (GO:0043011)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	UBD
GO_Biological_Process_2021	negative regulation of alpha-beta T cell proliferation (GO:0046642)	1/10	8.599836e-02	1.723119e-01	0	0	1.236704e+01	3.034163e+01	XCL1
GO_Biological_Process_2021	tumor necrosis factor-mediated signaling pathway (GO:0033209)	3/116	8.609357e-02	1.723119e-01	0	0	2.972848e+00	7.290376e+00	STAT1;BIRC3;PSMB9
GO_Biological_Process_2021	positive regulation of protein-containing complex assembly (GO:0031334)	3/118	8.953127e-02	1.786840e-01	0	0	2.920850e+00	7.048499e+00	PLEK;ISG15;CXCL13
GO_Biological_Process_2021	peptidyl-tyrosine modification (GO:0018212)	2/56	8.966545e-02	1.786840e-01	0	0	4.136221e+00	9.975199e+00	LCK;JAK3
GO_Biological_Process_2021	positive regulation of interleukin-1 beta production (GO:0032731)	2/56	8.966545e-02	1.786840e-01	0	0	4.136221e+00	9.975199e+00	MNDA;CCL19
GO_Biological_Process_2021	regulation of bone mineralization (GO:0030500)	2/57	9.239932e-02	1.814036e-01	0	0	4.060812e+00	9.671373e+00	CCR1;ISG15
GO_Biological_Process_2021	negative regulation of defense response to virus (GO:0050687)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	MICB
GO_Biological_Process_2021	negative regulation of interleukin-17 production (GO:0032700)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	NCKAP1L
GO_Biological_Process_2021	regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	XCL1
GO_Biological_Process_2021	negative regulation of natural killer cell mediated immunity (GO:0002716)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	HLA-F
GO_Biological_Process_2021	regulation of dendritic cell apoptotic process (GO:2000668)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	CCL19
GO_Biological_Process_2021	negative regulation of programmed necrotic cell death (GO:0062099)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	BIRC3
GO_Biological_Process_2021	negative regulation of response to cytokine stimulus (GO:0060761)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	PTPRC
GO_Biological_Process_2021	negative regulation of T-helper cell differentiation (GO:0045623)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	JAK3
GO_Biological_Process_2021	complement receptor mediated signaling pathway (GO:0002430)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	FPR3
GO_Biological_Process_2021	regulation of mesenchymal cell proliferation (GO:0010464)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	STAT1
GO_Biological_Process_2021	cytidine to uridine editing (GO:0016554)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	APOBEC3G
GO_Biological_Process_2021	regulation of monocyte chemotactic protein-1 production (GO:0071637)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	OAS3
GO_Biological_Process_2021	PERK-mediated unfolded protein response (GO:0036499)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	CCL2
GO_Biological_Process_2021	erythrocyte development (GO:0048821)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	NCKAP1L
GO_Biological_Process_2021	regulation of T cell mediated immunity (GO:0002709)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	CCR2
GO_Biological_Process_2021	response to prostaglandin E (GO:0034695)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	CCL19
GO_Biological_Process_2021	positive regulation of lipid localization (GO:1905954)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	C3
GO_Biological_Process_2021	interleukin-35-mediated signaling pathway (GO:0070757)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	STAT1
GO_Biological_Process_2021	positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	CCL2
GO_Biological_Process_2021	metanephric mesenchyme development (GO:0072075)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	STAT1
GO_Biological_Process_2021	positive regulation of transforming growth factor beta production (GO:0071636)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	XCL1
GO_Biological_Process_2021	protein kinase C signaling (GO:0070528)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	PLEK
GO_Biological_Process_2021	negative regulation of activated T cell proliferation (GO:0046007)	1/11	9.418275e-02	1.814036e-01	0	0	1.112978e+01	2.629430e+01	CRTAM
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	3/123	9.837188e-02	1.892083e-01	0	0	2.798437e+00	6.489577e+00	CCL5;HCLS1;CCL2
GO_Biological_Process_2021	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	2/60	1.007431e-01	1.896220e-01	0	0	3.850185e+00	8.836874e+00	GABBR1;RGS1
GO_Biological_Process_2021	response to organic cyclic compound (GO:0014070)	2/60	1.007431e-01	1.896220e-01	0	0	3.850185e+00	8.836874e+00	CCL5;CCL2
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	3/125	1.020037e-01	1.896220e-01	0	0	2.752282e+00	6.282760e+00	CCL5;SLAMF8;NCKAP1L
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	3/125	1.020037e-01	1.896220e-01	0	0	2.752282e+00	6.282760e+00	PLEK;F13A1;CTSW
GO_Biological_Process_2021	actin crosslink formation (GO:0051764)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	AIF1
GO_Biological_Process_2021	negative regulation of complement activation (GO:0045916)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	VSIG4
GO_Biological_Process_2021	regulation of actin filament depolymerization (GO:0030834)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	PLEK
GO_Biological_Process_2021	regulation of actin nucleation (GO:0051125)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	CORO1A
GO_Biological_Process_2021	negative regulation of JUN kinase activity (GO:0043508)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	PTPN22
GO_Biological_Process_2021	negative regulation of leukocyte chemotaxis (GO:0002689)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	SLAMF8
GO_Biological_Process_2021	regulation of chromatin binding (GO:0035561)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	PARP9
GO_Biological_Process_2021	negative regulation of oxidoreductase activity (GO:0051354)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	GZMA
GO_Biological_Process_2021	regulation of dendritic cell differentiation (GO:2001198)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	FCGR2B
GO_Biological_Process_2021	regulation of glycogen metabolic process (GO:0070873)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	RUBCNL
GO_Biological_Process_2021	cellular response to thyroid hormone stimulus (GO:0097067)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	CTSS
GO_Biological_Process_2021	regulation of leukocyte cell-cell adhesion (GO:1903037)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	LCK
GO_Biological_Process_2021	regulation of MHC class II biosynthetic process (GO:0045346)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	CIITA
GO_Biological_Process_2021	regulation of myoblast fusion (GO:1901739)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	CD53
GO_Biological_Process_2021	regulation of natural killer cell activation (GO:0032814)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	PTPN22
GO_Biological_Process_2021	phagolysosome assembly (GO:0001845)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	CORO1A
GO_Biological_Process_2021	positive regulation of actin filament depolymerization (GO:0030836)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	PLEK
GO_Biological_Process_2021	glomerular visceral epithelial cell differentiation (GO:0072112)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	PTPRO
GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	PLEK
GO_Biological_Process_2021	mesoderm morphogenesis (GO:0048332)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	EOMES
GO_Biological_Process_2021	positive regulation of T-helper 17 type immune response (GO:2000318)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	IL12RB1
GO_Biological_Process_2021	modulation by host of viral process (GO:0044788)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	IFI27
GO_Biological_Process_2021	negative regulation by host of viral process (GO:0044793)	1/12	1.022943e-01	1.896220e-01	0	0	1.011747e+01	2.306683e+01	CCL8
GO_Biological_Process_2021	B cell differentiation (GO:0030183)	2/61	1.035696e-01	1.917288e-01	0	0	3.784736e+00	8.581932e+00	PTPRC;JAK3
GO_Biological_Process_2021	positive regulation of interleukin-1 production (GO:0032732)	2/62	1.064178e-01	1.964745e-01	0	0	3.721469e+00	8.337515e+00	MNDA;CCL19
GO_Biological_Process_2021	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	2/62	1.064178e-01	1.964745e-01	0	0	3.721469e+00	8.337515e+00	NLRC3;BIRC3
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	2/63	1.092869e-01	1.976273e-01	0	0	3.660276e+00	8.103042e+00	PARVG;PLEK
GO_Biological_Process_2021	positive regulation of Ras protein signal transduction (GO:0046579)	2/63	1.092869e-01	1.976273e-01	0	0	3.660276e+00	8.103042e+00	P2RY8;P2RY10
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	4/203	1.095742e-01	1.976273e-01	0	0	2.253783e+00	4.983459e+00	CXCL10;STAT1;CXCL13;CCR2
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	XCL1
GO_Biological_Process_2021	negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	GBP1
GO_Biological_Process_2021	negative regulation of mononuclear cell migration (GO:0071676)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	SLAMF8
GO_Biological_Process_2021	regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	OAS3
GO_Biological_Process_2021	negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	GBP1
GO_Biological_Process_2021	regulation of homotypic cell-cell adhesion (GO:0034110)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	CCL5
GO_Biological_Process_2021	regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	ITGB2
GO_Biological_Process_2021	DNA deamination (GO:0045006)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	APOBEC3G
GO_Biological_Process_2021	positive regulation of calcium ion import (GO:0090280)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	CCL2
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	TRAT1
GO_Biological_Process_2021	regulation of T cell differentiation in thymus (GO:0033081)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	TOX
GO_Biological_Process_2021	response to muramyl dipeptide (GO:0032495)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	PTPN22
GO_Biological_Process_2021	response to nitric oxide (GO:0071731)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	CCL19
GO_Biological_Process_2021	response to thyroid hormone (GO:0097066)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	CTSS
GO_Biological_Process_2021	lipid oxidation (GO:0034440)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	ALOX15
GO_Biological_Process_2021	lymphocyte mediated immunity (GO:0002449)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	CD8A
GO_Biological_Process_2021	negative regulation by host of viral transcription (GO:0043922)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	CCL5
GO_Biological_Process_2021	negative regulation of adenylate cyclase activity (GO:0007194)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	CCR2
GO_Biological_Process_2021	negative regulation of alcohol biosynthetic process (GO:1902931)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	PLEK
GO_Biological_Process_2021	protein localization to mitochondrion (GO:0070585)	1/13	1.103335e-01	1.976273e-01	0	0	9.273876e+00	2.044192e+01	ISG15
GO_Biological_Process_2021	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	2/65	1.150857e-01	2.044731e-01	0	0	3.543718e+00	7.661795e+00	CCR1;CCL2
GO_Biological_Process_2021	cellular component disassembly (GO:0022411)	2/66	1.180143e-01	2.044731e-01	0	0	3.488171e+00	7.454046e+00	MMP12;CTSS
GO_Biological_Process_2021	extracellular matrix disassembly (GO:0022617)	2/66	1.180143e-01	2.044731e-01	0	0	3.488171e+00	7.454046e+00	MMP12;CTSS
GO_Biological_Process_2021	protein localization to vacuole (GO:0072665)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	GBP1
GO_Biological_Process_2021	protein modification by small protein conjugation or removal (GO:0070647)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	UBD
GO_Biological_Process_2021	negative regulation of bone mineralization (GO:0030502)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	CCR1
GO_Biological_Process_2021	negative regulation of cyclase activity (GO:0031280)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	CCR2
GO_Biological_Process_2021	negative regulation of interleukin-12 production (GO:0032695)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	JAK3
GO_Biological_Process_2021	regulation of cell projection organization (GO:0031344)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	CCL19
GO_Biological_Process_2021	negative regulation of neuroinflammatory response (GO:0150079)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	PTPRC
GO_Biological_Process_2021	negative regulation of smooth muscle cell migration (GO:0014912)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	AIF1
GO_Biological_Process_2021	negative regulation of T cell differentiation (GO:0045581)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	IRF1
GO_Biological_Process_2021	defense response to protozoan (GO:0042832)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	GBP4
GO_Biological_Process_2021	regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	CCL2
GO_Biological_Process_2021	positive regulation of alpha-beta T cell differentiation (GO:0046638)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	NCKAP1L
GO_Biological_Process_2021	regulation of response to endoplasmic reticulum stress (GO:1905897)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	FCGR2B
GO_Biological_Process_2021	growth hormone receptor signaling pathway via JAK-STAT (GO:0060397)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	JAK3
GO_Biological_Process_2021	positive regulation of glycoprotein biosynthetic process (GO:0010560)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	CCL19
GO_Biological_Process_2021	immune response-regulating cell surface receptor signaling pathway (GO:0002768)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	MICB
GO_Biological_Process_2021	positive regulation of macrophage chemotaxis (GO:0010759)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	CCL5
GO_Biological_Process_2021	substrate-dependent cell migration (GO:0006929)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	PTPRC
GO_Biological_Process_2021	T cell differentiation in thymus (GO:0033077)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	PTPRC
GO_Biological_Process_2021	positive regulation of regulatory T cell differentiation (GO:0045591)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	HLA-DRA
GO_Biological_Process_2021	T-helper cell differentiation (GO:0042093)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	GPR183
GO_Biological_Process_2021	positive regulation of T-helper cell differentiation (GO:0045624)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	CCL19
GO_Biological_Process_2021	positive regulation of transmembrane transport (GO:0034764)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	C3
GO_Biological_Process_2021	myeloid dendritic cell activation (GO:0001773)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	UBD
GO_Biological_Process_2021	NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)	1/14	1.183012e-01	2.044731e-01	0	0	8.560069e+00	1.827165e+01	PARP9
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	2/68	1.239267e-01	2.125358e-01	0	0	3.382126e+00	7.062099e+00	HCLS1;PARP9
GO_Biological_Process_2021	negative regulation of multicellular organismal process (GO:0051241)	4/214	1.260630e-01	2.125358e-01	0	0	2.134531e+00	4.420557e+00	CLEC4A;PTPRO;SLAMF8;FCGR2B
GO_Biological_Process_2021	cellular response to exogenous dsRNA (GO:0071360)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	IFIT1
GO_Biological_Process_2021	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045869)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	APOBEC3G
GO_Biological_Process_2021	regulation of macrophage differentiation (GO:0045649)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	C1QC
GO_Biological_Process_2021	regulation of microglial cell activation (GO:1903978)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	PTPRC
GO_Biological_Process_2021	peptidyl-tyrosine autophosphorylation (GO:0038083)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	ITK
GO_Biological_Process_2021	phosphatidylethanolamine biosynthetic process (GO:0006646)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	ALOX15
GO_Biological_Process_2021	endoderm development (GO:0007492)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	EOMES
GO_Biological_Process_2021	regulation of secretion (GO:0051046)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	OAS2
GO_Biological_Process_2021	positive regulation of cell killing (GO:0031343)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	PRF1
GO_Biological_Process_2021	regulation of triglyceride biosynthetic process (GO:0010866)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	C3
GO_Biological_Process_2021	response to acidic pH (GO:0010447)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	CTSS
GO_Biological_Process_2021	positive regulation of heterotypic cell-cell adhesion (GO:0034116)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	LCK
GO_Biological_Process_2021	positive regulation of keratinocyte differentiation (GO:0045618)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	PLAAT4
GO_Biological_Process_2021	RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	ZC3H12D
GO_Biological_Process_2021	integrated stress response signaling (GO:0140467)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	CCL2
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	1/15	1.261979e-01	2.125358e-01	0	0	7.948234e+00	1.645208e+01	HLA-F
