Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cell differentiation involved in metanephros development (GO:0072202)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	STAT1
GO_Biological_Process_2021	regulation of macrophage migration (GO:1905521)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	P2RY12
GO_Biological_Process_2021	regulation of mast cell activation (GO:0033003)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	CD84
GO_Biological_Process_2021	regulation of memory T cell differentiation (GO:0043380)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	IL12RB1
GO_Biological_Process_2021	cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	OAS3
GO_Biological_Process_2021	defense response to tumor cell (GO:0002357)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	PRF1
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	MUC1
GO_Biological_Process_2021	regulation of phagocytosis, engulfment (GO:0060099)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	NCKAP1L
GO_Biological_Process_2021	ectoderm development (GO:0007398)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	ITGAM
GO_Biological_Process_2021	regulation of podosome assembly (GO:0071801)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	LCP1
GO_Biological_Process_2021	endodermal cell fate commitment (GO:0001711)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	EOMES
GO_Biological_Process_2021	regulation of receptor binding (GO:1900120)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	B2M
GO_Biological_Process_2021	regulation of store-operated calcium entry (GO:2001256)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	CD84
GO_Biological_Process_2021	regulation of T-helper 17 cell differentiation (GO:2000319)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	NFKBIZ
GO_Biological_Process_2021	renal filtration (GO:0097205)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	TMEM63C
GO_Biological_Process_2021	granulocyte migration (GO:0097530)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	ITGB2
GO_Biological_Process_2021	retinoic acid receptor signaling pathway (GO:0048384)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	PPARG
GO_Biological_Process_2021	I-kappaB phosphorylation (GO:0007252)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	TLR3
GO_Biological_Process_2021	secretory granule organization (GO:0033363)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	SRGN
GO_Biological_Process_2021	serine family amino acid catabolic process (GO:0009071)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	GLDC
GO_Biological_Process_2021	SNARE complex assembly (GO:0035493)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	STXBP6
GO_Biological_Process_2021	L-glutamate transmembrane transport (GO:0015813)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	SLC25A18
GO_Biological_Process_2021	lactation (GO:0007595)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	ERBB4
GO_Biological_Process_2021	lipoprotein transport (GO:0042953)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	PPARG
GO_Biological_Process_2021	myeloid dendritic cell differentiation (GO:0043011)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	UBD
GO_Biological_Process_2021	negative regulation of cell adhesion mediated by integrin (GO:0033629)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	MUC1
GO_Biological_Process_2021	negative regulation of humoral immune response mediated by circulating immunoglobulin (GO:0002924)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	FCGR2B
GO_Biological_Process_2021	negative regulation of interferon-beta production (GO:0032688)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	NLRC3
GO_Biological_Process_2021	negative regulation of leukocyte migration (GO:0002686)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	SLAMF8
GO_Biological_Process_2021	negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	NLRC3
GO_Biological_Process_2021	negative regulation of receptor binding (GO:1900121)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	B2M
GO_Biological_Process_2021	negative regulation of sodium ion transmembrane transporter activity (GO:2000650)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	ATP1A2
GO_Biological_Process_2021	negative regulation of transcription by competitive promoter binding (GO:0010944)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	MUC1
GO_Biological_Process_2021	negative regulation of transforming growth factor beta production (GO:0071635)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	TYROBP
GO_Biological_Process_2021	negative regulation of tyrosine phosphorylation of STAT protein (GO:0042532)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	PARP14
GO_Biological_Process_2021	phosphatidylcholine catabolic process (GO:0034638)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	PLA2G7
GO_Biological_Process_2021	positive regulation of cell activation (GO:0050867)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	PLEK
GO_Biological_Process_2021	positive regulation of coagulation (GO:0050820)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	ENPP4
GO_Biological_Process_2021	positive regulation of hemostasis (GO:1900048)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	ENPP4
GO_Biological_Process_2021	positive regulation of lipase activity (GO:0060193)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	PLIN5
GO_Biological_Process_2021	positive regulation of mesenchymal cell proliferation (GO:0002053)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	STAT1
GO_Biological_Process_2021	positive regulation of myoblast fusion (GO:1901741)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	CD53
GO_Biological_Process_2021	positive regulation of receptor recycling (GO:0001921)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	RAB29
GO_Biological_Process_2021	positive regulation of RIG-I signaling pathway (GO:1900246)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	OASL
GO_Biological_Process_2021	positive regulation of tissue remodeling (GO:0034105)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	IL15
GO_Biological_Process_2021	positive regulation of vasculogenesis (GO:2001214)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	CEACAM1
GO_Biological_Process_2021	primary alcohol catabolic process (GO:0034310)	1/10	1.686768e-01	3.478155e-01	0	0	5.974125e+00	1.063257e+01	AKR1C3
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	4/118	1.707121e-01	3.516768e-01	0	0	1.892023e+00	3.344674e+00	CXCL10;CXCL9;ADGRG2;GPR65
GO_Biological_Process_2021	negative regulation of cell-cell adhesion (GO:0022408)	2/41	1.725318e-01	3.547490e-01	0	0	2.760637e+00	4.850919e+00	AKNA;FXYD5
GO_Biological_Process_2021	positive regulation of cation transmembrane transport (GO:1904064)	2/41	1.725318e-01	3.547490e-01	0	0	2.760637e+00	4.850919e+00	GABBR1;CTSS
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	4/120	1.779011e-01	3.629249e-01	0	0	1.859211e+00	3.209979e+00	CCL13;KRT4;RAC2;RHOF
GO_Biological_Process_2021	regulation of chemokine production (GO:0032642)	2/42	1.790946e-01	3.629249e-01	0	0	2.691484e+00	4.628924e+00	AIF1;TLR3
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	2/42	1.790946e-01	3.629249e-01	0	0	2.691484e+00	4.628924e+00	TMC8;ICAM1
GO_Biological_Process_2021	phosphatidylinositol phosphate biosynthetic process (GO:0046854)	2/42	1.790946e-01	3.629249e-01	0	0	2.691484e+00	4.628924e+00	SLA2;PIK3CG
GO_Biological_Process_2021	regulation of fat cell differentiation (GO:0045598)	3/80	1.806525e-01	3.629249e-01	0	0	2.099066e+00	3.591880e+00	ALOX5;PPARG;RUNX1T1
GO_Biological_Process_2021	lipid biosynthetic process (GO:0008610)	3/80	1.806525e-01	3.629249e-01	0	0	2.099066e+00	3.591880e+00	ACSM3;ALOX5;ACSL5
GO_Biological_Process_2021	positive regulation of cell adhesion (GO:0045785)	3/80	1.806525e-01	3.629249e-01	0	0	2.099066e+00	3.591880e+00	P2RY12;CCL5;NCKAP1L
GO_Biological_Process_2021	protein homooligomerization (GO:0051260)	4/121	1.815336e-01	3.629249e-01	0	0	1.843226e+00	3.145123e+00	GBP5;PRF1;SAMHD1;B2M
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	23/1025	1.831851e-01	3.629249e-01	0	0	1.246882e+00	2.116282e+00	MAP4K1;PTPRO;PTPN22;B3GALT5;PARP14;PARP9;RUNX3;DCLK1;PSMB9;F5;PSMA5;FGR;TF;PTPRC;LCK;UBD;FBXO6;PTPN7;PIM2;APOL1;SGK2;JAK3;FBN1
GO_Biological_Process_2021	actin filament network formation (GO:0051639)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	LCP1
GO_Biological_Process_2021	alcohol catabolic process (GO:0046164)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	SRD5A3
GO_Biological_Process_2021	carnitine shuttle (GO:0006853)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	THRSP
GO_Biological_Process_2021	cell proliferation in forebrain (GO:0021846)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	AKNA
GO_Biological_Process_2021	complement receptor mediated signaling pathway (GO:0002430)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	FPR3
GO_Biological_Process_2021	cyclooxygenase pathway (GO:0019371)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	AKR1C3
GO_Biological_Process_2021	regulation of mesenchymal cell proliferation (GO:0010464)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	STAT1
GO_Biological_Process_2021	cytidine to uridine editing (GO:0016554)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	APOBEC3G
GO_Biological_Process_2021	regulation of monocyte chemotactic protein-1 production (GO:0071637)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	OAS3
GO_Biological_Process_2021	DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	MUC1
GO_Biological_Process_2021	embryonic eye morphogenesis (GO:0048048)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	FBN1
GO_Biological_Process_2021	erythrocyte development (GO:0048821)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	NCKAP1L
GO_Biological_Process_2021	establishment of epithelial cell apical/basal polarity (GO:0045198)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	SYNE4
GO_Biological_Process_2021	regulation of T cell mediated immunity (GO:0002709)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	CCR2
GO_Biological_Process_2021	regulation of toll-like receptor 9 signaling pathway (GO:0034163)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	PTPN22
GO_Biological_Process_2021	glucocorticoid biosynthetic process (GO:0006704)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	HSD11B1
GO_Biological_Process_2021	glucocorticoid metabolic process (GO:0008211)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	HSD11B1
GO_Biological_Process_2021	response to corticosteroid (GO:0031960)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	AKR1C3
GO_Biological_Process_2021	interleukin-35-mediated signaling pathway (GO:0070757)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	STAT1
GO_Biological_Process_2021	intestinal lipid absorption (GO:0098856)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	AKR1C1
GO_Biological_Process_2021	ketone body metabolic process (GO:1902224)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	ACSS3
GO_Biological_Process_2021	lipoprotein localization (GO:0044872)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	PPARG
GO_Biological_Process_2021	metanephric mesenchyme development (GO:0072075)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	STAT1
GO_Biological_Process_2021	monocyte differentiation (GO:0030224)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	PPARG
GO_Biological_Process_2021	negative regulation of calcium ion transmembrane transport (GO:1903170)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	ATP1A2
GO_Biological_Process_2021	negative regulation of homotypic cell-cell adhesion (GO:0034111)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	CEACAM1
GO_Biological_Process_2021	negative regulation of interleukin-17 production (GO:0032700)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	NCKAP1L
GO_Biological_Process_2021	negative regulation of natural killer cell mediated immunity (GO:0002716)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	HLA-F
GO_Biological_Process_2021	negative regulation of programmed necrotic cell death (GO:0062099)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	BIRC3
GO_Biological_Process_2021	negative regulation of response to cytokine stimulus (GO:0060761)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	PTPRC
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	ALOX5
GO_Biological_Process_2021	negative regulation of T-helper cell differentiation (GO:0045623)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	JAK3
GO_Biological_Process_2021	positive regulation of lipid localization (GO:1905954)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	PLIN5
GO_Biological_Process_2021	positive regulation of transforming growth factor beta production (GO:0071636)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	XCL1
GO_Biological_Process_2021	protein kinase C signaling (GO:0070528)	1/11	1.838976e-01	3.629249e-01	0	0	5.376438e+00	9.104332e+00	PLEK
GO_Biological_Process_2021	regulation of cell-cell adhesion (GO:0022407)	2/43	1.856950e-01	3.648062e-01	0	0	2.625704e+00	4.420766e+00	EPHA7;CEACAM1
GO_Biological_Process_2021	regulation of cell-substrate adhesion (GO:0010810)	2/43	1.856950e-01	3.648062e-01	0	0	2.625704e+00	4.420766e+00	PTPRO;RAC2
GO_Biological_Process_2021	lipid modification (GO:0030258)	2/43	1.856950e-01	3.648062e-01	0	0	2.625704e+00	4.420766e+00	ALOX5;PLA2G7
GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	2/43	1.856950e-01	3.648062e-01	0	0	2.625704e+00	4.420766e+00	P2RY12;ITK
GO_Biological_Process_2021	positive regulation of T cell differentiation (GO:0045582)	2/43	1.856950e-01	3.648062e-01	0	0	2.625704e+00	4.420766e+00	NCKAP1L;IL12RB1
GO_Biological_Process_2021	positive regulation of cytoskeleton organization (GO:0051495)	3/82	1.898617e-01	3.726532e-01	0	0	2.045716e+00	3.398874e+00	PLEK;HCLS1;NCKAP1L
GO_Biological_Process_2021	antibacterial humoral response (GO:0019731)	2/44	1.923292e-01	3.752789e-01	0	0	2.563056e+00	4.225318e+00	TF;WFDC2
GO_Biological_Process_2021	regulation of endothelial cell apoptotic process (GO:2000351)	2/44	1.923292e-01	3.752789e-01	0	0	2.563056e+00	4.225318e+00	AKR1C3;ICAM1
GO_Biological_Process_2021	mRNA stabilization (GO:0048255)	2/44	1.923292e-01	3.752789e-01	0	0	2.563056e+00	4.225318e+00	TENT5C;RBM24
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	2/44	1.923292e-01	3.752789e-01	0	0	2.563056e+00	4.225318e+00	TF;B2M
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	8/303	1.929852e-01	3.752789e-01	0	0	1.464937e+00	2.410029e+00	PSMA5;ERBB4;CCL5;PRKCQ;PTPN7;IL2RG;JAK3;PSMB9
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	4/125	1.963027e-01	3.752789e-01	0	0	1.781928e+00	2.901152e+00	CCL5;SLAMF8;NLRC5;NCKAP1L
GO_Biological_Process_2021	regulation of actin filament depolymerization (GO:0030834)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	PLEK
GO_Biological_Process_2021	regulation of actin nucleation (GO:0051125)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CORO1A
GO_Biological_Process_2021	carboxylic acid catabolic process (GO:0046395)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	ACOT4
GO_Biological_Process_2021	regulation of chromatin binding (GO:0035561)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	PARP9
GO_Biological_Process_2021	carnitine metabolic process (GO:0009437)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CRAT
GO_Biological_Process_2021	regulation of dendritic cell differentiation (GO:2001198)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	FCGR2B
GO_Biological_Process_2021	regulation of glycogen metabolic process (GO:0070873)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	RUBCNL
GO_Biological_Process_2021	cellular response to thyroid hormone stimulus (GO:0097067)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CTSS
GO_Biological_Process_2021	regulation of leukocyte cell-cell adhesion (GO:1903037)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	LCK
GO_Biological_Process_2021	regulation of MHC class II biosynthetic process (GO:0045346)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CIITA
GO_Biological_Process_2021	regulation of muscle system process (GO:0090257)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	ATP1A2
GO_Biological_Process_2021	regulation of myoblast fusion (GO:1901739)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CD53
GO_Biological_Process_2021	regulation of response to oxidative stress (GO:1902882)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	ALOX5
GO_Biological_Process_2021	glomerular visceral epithelial cell differentiation (GO:0072112)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	PTPRO
GO_Biological_Process_2021	regulation of triglyceride catabolic process (GO:0010896)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	PLIN5
GO_Biological_Process_2021	glutamine metabolic process (GO:0006541)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	GLYATL1
GO_Biological_Process_2021	glycine metabolic process (GO:0006544)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	GLDC
GO_Biological_Process_2021	macrophage chemotaxis (GO:0048246)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CCL5
GO_Biological_Process_2021	thyroid hormone generation (GO:0006590)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	TG
GO_Biological_Process_2021	toll-like receptor 3 signaling pathway (GO:0034138)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	TLR3
GO_Biological_Process_2021	mesoderm morphogenesis (GO:0048332)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	EOMES
GO_Biological_Process_2021	modulation by host of viral process (GO:0044788)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	IFI27
GO_Biological_Process_2021	negative regulation by host of viral process (GO:0044793)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CCL8
GO_Biological_Process_2021	negative regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902548)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	ADAMTS12
GO_Biological_Process_2021	negative regulation of fatty acid biosynthetic process (GO:0045717)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CEACAM1
GO_Biological_Process_2021	negative regulation of gene silencing by miRNA (GO:0060965)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	PPARG
GO_Biological_Process_2021	negative regulation of JUN kinase activity (GO:0043508)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	PTPN22
GO_Biological_Process_2021	negative regulation of leukocyte apoptotic process (GO:2000107)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	HCLS1
GO_Biological_Process_2021	negative regulation of leukocyte chemotaxis (GO:0002689)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	SLAMF8
GO_Biological_Process_2021	negative regulation of oxidoreductase activity (GO:0051354)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	GZMA
GO_Biological_Process_2021	negative regulation of vascular permeability (GO:0043116)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CEACAM1
GO_Biological_Process_2021	neurotransmitter uptake (GO:0001504)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	ATP1A2
GO_Biological_Process_2021	organic hydroxy compound catabolic process (GO:1901616)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	LDHD
GO_Biological_Process_2021	phagolysosome assembly (GO:0001845)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	CORO1A
GO_Biological_Process_2021	poly-N-acetyllactosamine biosynthetic process (GO:0030311)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	B3GALT5
GO_Biological_Process_2021	positive regulation of actin filament depolymerization (GO:0030836)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	PLEK
GO_Biological_Process_2021	positive regulation of cellular senescence (GO:2000774)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	B2M
GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)	1/12	1.988405e-01	3.752789e-01	0	0	4.887422e+00	7.894420e+00	PLEK
GO_Biological_Process_2021	phosphorylation (GO:0016310)	10/400	1.997522e-01	3.766706e-01	0	0	1.386056e+00	2.232489e+00	MAP4K1;FGR;EPHA7;LCK;PIM2;RUNX3;SGK2;JAK3;DCLK1;PIK3CG
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	7/261	2.031670e-01	3.827759e-01	0	0	1.487728e+00	2.371033e+00	PARVG;RAC2;NCKAP1L;LCP1;CD3E;PPARGC1A;AIF1
GO_Biological_Process_2021	B cell activation (GO:0042113)	3/85	2.038915e-01	3.838061e-01	0	0	1.970570e+00	3.133537e+00	PTPRC;GPR183;JAK3
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	5/171	2.048202e-01	3.852189e-01	0	0	1.624337e+00	2.575585e+00	UBD;IFIT5;PIM2;S100B;BIRC3
GO_Biological_Process_2021	regulation of synaptic transmission, glutamatergic (GO:0051966)	2/46	2.056857e-01	3.858392e-01	0	0	2.446304e+00	3.868600e+00	ATP1A2;CCR2
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	2/46	2.056857e-01	3.858392e-01	0	0	2.446304e+00	3.868600e+00	LCP1;IL12RB1
GO_Biological_Process_2021	vesicle organization (GO:0016050)	2/46	2.056857e-01	3.858392e-01	0	0	2.446304e+00	3.868600e+00	SRGN;CORO1A
GO_Biological_Process_2021	glucose homeostasis (GO:0042593)	3/86	2.086207e-01	3.887078e-01	0	0	1.946729e+00	3.050986e+00	ALOX5;PPARG;PPARGC1A
GO_Biological_Process_2021	regulation of DNA binding (GO:0051101)	2/47	2.124014e-01	3.887078e-01	0	0	2.391819e+00	3.705592e+00	GZMA;PPARG
GO_Biological_Process_2021	negative regulation of cold-induced thermogenesis (GO:0120163)	2/47	2.124014e-01	3.887078e-01	0	0	2.391819e+00	3.705592e+00	IL15;NR1H3
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	3/87	2.133744e-01	3.887078e-01	0	0	1.923455e+00	2.971175e+00	PSMA5;MUC1;PSMB9
GO_Biological_Process_2021	purine ribonucleoside triphosphate metabolic process (GO:0009205)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	GIMAP7
GO_Biological_Process_2021	regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	OAS3
GO_Biological_Process_2021	cellular potassium ion homeostasis (GO:0030007)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	ATP1A2
GO_Biological_Process_2021	regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	ITGB2
GO_Biological_Process_2021	DNA deamination (GO:0045006)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	APOBEC3G
GO_Biological_Process_2021	fatty acid elongation (GO:0030497)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	ELOVL5
GO_Biological_Process_2021	regulation of T cell differentiation in thymus (GO:0033081)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	TOX
GO_Biological_Process_2021	glucose import (GO:0046323)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	SLC2A3
GO_Biological_Process_2021	relaxation of cardiac muscle (GO:0055119)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	ATP1A2
GO_Biological_Process_2021	response to muramyl dipeptide (GO:0032495)	1/13	2.135105e-01	3.887078e-01	0	0	4.479909e+00	6.917290e+00	PTPN22
