Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	midbody abscission (GO:0061952)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	CHMP4B
GO_Biological_Process_2021	monosaccharide transmembrane transport (GO:0015749)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	SLC5A9
GO_Biological_Process_2021	muscle tissue morphogenesis (GO:0060415)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	BMP2
GO_Biological_Process_2021	negative regulation of ATPase activity (GO:0032780)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	SLN
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	SMAD7
GO_Biological_Process_2021	negative regulation of execution phase of apoptosis (GO:1900118)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	FZD3
GO_Biological_Process_2021	negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	SMAD7
GO_Biological_Process_2021	positive regulation of blood coagulation (GO:0030194)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	THBS1
GO_Biological_Process_2021	positive regulation of dendrite extension (GO:1903861)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	RIMS2
GO_Biological_Process_2021	positive regulation of heart rate (GO:0010460)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	EDN2
GO_Biological_Process_2021	positive regulation of macrophage activation (GO:0043032)	1/17	2.490470e-01	5.428349e-01	0	0	3.688063e+00	5.126827e+00	THBS1
GO_Biological_Process_2021	steroid metabolic process (GO:0008202)	3/104	2.517262e-01	5.438073e-01	0	0	1.755706e+00	2.421844e+00	CYP27B1;NPC1;CYP1B1
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	5/203	2.524180e-01	5.438073e-01	0	0	1.494274e+00	2.057120e+00	SEMA6A;FGF18;CYP1B1;CTNNB1;THBS1
GO_Biological_Process_2021	chordate embryonic development (GO:0043009)	2/58	2.525582e-01	5.438073e-01	0	0	2.109509e+00	2.902925e+00	BMP2;SULF2
GO_Biological_Process_2021	regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	2/58	2.525582e-01	5.438073e-01	0	0	2.109509e+00	2.902925e+00	BMP2;SMAD7
GO_Biological_Process_2021	membrane lipid biosynthetic process (GO:0046467)	2/58	2.525582e-01	5.438073e-01	0	0	2.109509e+00	2.902925e+00	SAMD8;ELOVL6
GO_Biological_Process_2021	negative regulation of neuron projection development (GO:0010977)	2/58	2.525582e-01	5.438073e-01	0	0	2.109509e+00	2.902925e+00	KANK1;ZNF365
GO_Biological_Process_2021	regulation of secretion by cell (GO:1903530)	2/59	2.587608e-01	5.438073e-01	0	0	2.072395e+00	2.801569e+00	RAB3B;RIMS2
GO_Biological_Process_2021	phospholipid transport (GO:0015914)	2/59	2.587608e-01	5.438073e-01	0	0	2.072395e+00	2.801569e+00	ATP8A2;ABCA4
GO_Biological_Process_2021	small GTPase mediated signal transduction (GO:0007264)	3/106	2.607095e-01	5.438073e-01	0	0	1.721438e+00	2.314213e+00	TIAM1;GNB1;RUNDC3A
GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	3/106	2.607095e-01	5.438073e-01	0	0	1.721438e+00	2.314213e+00	CEMIP;FGF18;CD24
GO_Biological_Process_2021	regulation of catabolic process (GO:0009894)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	ODC1
GO_Biological_Process_2021	regulation of dendrite extension (GO:1903859)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	RIMS2
GO_Biological_Process_2021	regulation of early endosome to late endosome transport (GO:2000641)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	EZR
GO_Biological_Process_2021	regulation of establishment or maintenance of cell polarity (GO:0032878)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	KANK1
GO_Biological_Process_2021	regulation of membrane depolarization (GO:0003254)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	SMAD7
GO_Biological_Process_2021	regulation of platelet aggregation (GO:0090330)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	F11R
GO_Biological_Process_2021	regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	MYCN
GO_Biological_Process_2021	epithelial structure maintenance (GO:0010669)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	SERPINA3
GO_Biological_Process_2021	establishment of vesicle localization (GO:0051650)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	KIF5C
GO_Biological_Process_2021	G protein-coupled acetylcholine receptor signaling pathway (GO:0007213)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	GNB1
GO_Biological_Process_2021	regulation of transcription by RNA polymerase I (GO:0006356)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	BNC1
GO_Biological_Process_2021	regulation of transforming growth factor beta production (GO:0071634)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	ITGB6
GO_Biological_Process_2021	response to axon injury (GO:0048678)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	FLRT3
GO_Biological_Process_2021	hyaluronan catabolic process (GO:0030214)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	CEMIP
GO_Biological_Process_2021	intermediate filament organization (GO:0045109)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	PKP1
GO_Biological_Process_2021	long-chain fatty-acyl-CoA biosynthetic process (GO:0035338)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	ELOVL6
GO_Biological_Process_2021	maintenance of gastrointestinal epithelium (GO:0030277)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	SERPINA3
GO_Biological_Process_2021	melanosome transport (GO:0032402)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	MREG
GO_Biological_Process_2021	negative regulation of leukocyte cell-cell adhesion (GO:1903038)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	VTCN1
GO_Biological_Process_2021	negative regulation of Rho protein signal transduction (GO:0035024)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	KANK1
GO_Biological_Process_2021	neuron maturation (GO:0042551)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	FARP2
GO_Biological_Process_2021	pigment granule transport (GO:0051904)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	MREG
GO_Biological_Process_2021	positive regulation of cartilage development (GO:0061036)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	BMP2
GO_Biological_Process_2021	positive regulation of cell cycle phase transition (GO:1901989)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	CRNN
GO_Biological_Process_2021	positive regulation of excitatory postsynaptic potential (GO:2000463)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	RIMS2
GO_Biological_Process_2021	positive regulation of extracellular matrix organization (GO:1903055)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	BMP2
GO_Biological_Process_2021	positive regulation of nervous system process (GO:0031646)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	RIMS2
GO_Biological_Process_2021	positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141)	1/18	2.615986e-01	5.438073e-01	0	0	3.470942e+00	4.654339e+00	IFNE
GO_Biological_Process_2021	apical junction assembly (GO:0043297)	2/60	2.649653e-01	5.438073e-01	0	0	2.036560e+00	2.704870e+00	F11R;CLDN1
GO_Biological_Process_2021	response to calcium ion (GO:0051592)	3/107	2.652169e-01	5.438073e-01	0	0	1.704799e+00	2.262621e+00	HOMER1;FGG;THBS1
GO_Biological_Process_2021	B cell differentiation (GO:0030183)	2/61	2.711699e-01	5.438073e-01	0	0	2.001940e+00	2.612551e+00	IFNE;BLNK
GO_Biological_Process_2021	regulation of DNA-templated transcription, initiation (GO:2000142)	2/61	2.711699e-01	5.438073e-01	0	0	2.001940e+00	2.612551e+00	LEF1;CTNNB1
GO_Biological_Process_2021	pattern recognition receptor signaling pathway (GO:0002221)	2/61	2.711699e-01	5.438073e-01	0	0	2.001940e+00	2.612551e+00	FGG;HSP90B1
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	2/61	2.711699e-01	5.438073e-01	0	0	2.001940e+00	2.612551e+00	PARM1;CTNNB1
GO_Biological_Process_2021	skeletal system development (GO:0001501)	4/158	2.714131e-01	5.438073e-01	0	0	1.535773e+00	2.002823e+00	COMP;BMP2;ATP7A;SULF2
GO_Biological_Process_2021	actin filament capping (GO:0051693)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	SCIN
GO_Biological_Process_2021	atrioventricular valve morphogenesis (GO:0003181)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	regulation of bicellular tight junction assembly (GO:2000810)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	F11R
GO_Biological_Process_2021	barbed-end actin filament capping (GO:0051016)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	SCIN
GO_Biological_Process_2021	branching involved in ureteric bud morphogenesis (GO:0001658)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	cardiac atrium morphogenesis (GO:0003209)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	regulation of histone H3-K4 methylation (GO:0051569)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	CTNNB1
GO_Biological_Process_2021	regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	regulation of leukocyte chemotaxis (GO:0002688)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	EDN2
GO_Biological_Process_2021	cytoplasmic translational initiation (GO:0002183)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	EIF5
GO_Biological_Process_2021	regulation of mitotic spindle assembly (GO:1901673)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	CHMP4B
GO_Biological_Process_2021	detection of mechanical stimulus (GO:0050982)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	CTNNB1
GO_Biological_Process_2021	regulation of oligodendrocyte differentiation (GO:0048713)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	ZNF365
GO_Biological_Process_2021	dopamine metabolic process (GO:0042417)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	ATP7A
GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	IFNE
GO_Biological_Process_2021	endocardial cushion morphogenesis (GO:0003203)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	epoxygenase P450 pathway (GO:0019373)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	CYP1B1
GO_Biological_Process_2021	establishment of melanosome localization (GO:0032401)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	MREG
GO_Biological_Process_2021	regulation of T cell cytokine production (GO:0002724)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	SMAD7
GO_Biological_Process_2021	regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	SEMA6A
GO_Biological_Process_2021	response to ATP (GO:0033198)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	HSP90B1
GO_Biological_Process_2021	striated muscle cell differentiation (GO:0051146)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	ureteric bud development (GO:0001657)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	ureteric bud morphogenesis (GO:0060675)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	N-glycan processing (GO:0006491)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	MAN2A1
GO_Biological_Process_2021	negative regulation of calcium ion transport (GO:0051926)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	SLN
GO_Biological_Process_2021	negative regulation of striated muscle cell differentiation (GO:0051154)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	BMP2
GO_Biological_Process_2021	negative regulation of T cell receptor signaling pathway (GO:0050860)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	EZR
GO_Biological_Process_2021	nuclear membrane organization (GO:0071763)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	CHMP4B
GO_Biological_Process_2021	positive regulation of cellular protein catabolic process (GO:1903364)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	EZR
GO_Biological_Process_2021	positive regulation of leukocyte activation (GO:0002696)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	THBS1
GO_Biological_Process_2021	positive regulation of macrophage migration (GO:1905523)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	THBS1
GO_Biological_Process_2021	prostaglandin biosynthetic process (GO:0001516)	1/19	2.739410e-01	5.438073e-01	0	0	3.277945e+00	4.244422e+00	EDN2
GO_Biological_Process_2021	modulation of chemical synaptic transmission (GO:0050804)	3/109	2.742593e-01	5.438169e-01	0	0	1.672462e+00	2.163633e+00	RIMS2;RIMS3;HOMER1
GO_Biological_Process_2021	response to endoplasmic reticulum stress (GO:0034976)	3/110	2.787926e-01	5.521749e-01	0	0	1.656747e+00	2.116141e+00	CHAC1;THBS1;HSP90B1
GO_Biological_Process_2021	phosphate-containing compound metabolic process (GO:0006796)	5/212	2.809722e-01	5.527224e-01	0	0	1.428645e+00	1.813664e+00	PLA2G2F;PLA2G2E;ALDOB;EPHB2;PLCD1
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	4/161	2.825360e-01	5.527224e-01	0	0	1.506196e+00	1.903755e+00	FGF5;BTC;FGF18;THBS1
GO_Biological_Process_2021	neuropeptide signaling pathway (GO:0007218)	2/63	2.835725e-01	5.527224e-01	0	0	1.936105e+00	2.440049e+00	SORCS2;MCHR1
GO_Biological_Process_2021	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	CLDN1
GO_Biological_Process_2021	cardiac epithelial to mesenchymal transition (GO:0060317)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	BMP2
GO_Biological_Process_2021	regulation of granulocyte chemotaxis (GO:0071622)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	THBS1
GO_Biological_Process_2021	cortical actin cytoskeleton organization (GO:0030866)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	FHOD3
GO_Biological_Process_2021	dopaminergic neuron differentiation (GO:0071542)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	CTNNB1
GO_Biological_Process_2021	regulation of protein modification by small protein conjugation or removal (GO:1903320)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	EGR1
GO_Biological_Process_2021	establishment of epithelial cell polarity (GO:0090162)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	EZR
GO_Biological_Process_2021	fatty acid transport (GO:0015908)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	SLC27A6
GO_Biological_Process_2021	granulocyte differentiation (GO:0030851)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	LEF1
GO_Biological_Process_2021	inositol phosphate-mediated signaling (GO:0048016)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	EDN2
GO_Biological_Process_2021	insulin secretion (GO:0030073)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	RIMS2
GO_Biological_Process_2021	mitotic cytokinetic process (GO:1902410)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	CHMP4B
GO_Biological_Process_2021	negative regulation of axon extension involved in axon guidance (GO:0048843)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	SEMA6A
GO_Biological_Process_2021	neuromuscular synaptic transmission (GO:0007274)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	KIF1B
GO_Biological_Process_2021	positive regulation of activated T cell proliferation (GO:0042104)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	CD24
GO_Biological_Process_2021	positive regulation of epidermal cell differentiation (GO:0045606)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	CYP27B1
GO_Biological_Process_2021	positive regulation of epithelial cell differentiation (GO:0030858)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	FOXN1
GO_Biological_Process_2021	positive regulation of heart contraction (GO:0045823)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	EDN2
GO_Biological_Process_2021	positive regulation of hormone secretion (GO:0046887)	1/20	2.860777e-01	5.527224e-01	0	0	3.105263e+00	3.886212e+00	FGG
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	5/214	2.874053e-01	5.546699e-01	0	0	1.414828e+00	1.764095e+00	FGF5;BMP2;FGF18;TNIK;EFNA5
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	3/112	2.878799e-01	5.549685e-01	0	0	1.626181e+00	2.024940e+00	F11R;EZR;EFNA5
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	6/267	2.886352e-01	5.558069e-01	0	0	1.360036e+00	1.689970e+00	KANK1;BMP2;SEMA6A;CHAC1;THBS1;SULF2
GO_Biological_Process_2021	diterpenoid metabolic process (GO:0016101)	2/64	2.897673e-01	5.559688e-01	0	0	1.904780e+00	2.359408e+00	SDC2;ABCA4
GO_Biological_Process_2021	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	2/64	2.897673e-01	5.559688e-01	0	0	1.904780e+00	2.359408e+00	LEF1;CTNNB1
GO_Biological_Process_2021	sulfur compound biosynthetic process (GO:0044272)	3/113	2.924324e-01	5.559688e-01	0	0	1.611316e+00	1.981148e+00	CHAC1;GCLM;CHST2
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	3/113	2.924324e-01	5.559688e-01	0	0	1.611316e+00	1.981148e+00	SLN;ELOVL6;TSHR
GO_Biological_Process_2021	regulation of cell-matrix adhesion (GO:0001952)	2/65	2.959556e-01	5.559688e-01	0	0	1.874450e+00	2.282229e+00	EFNA5;THBS1
GO_Biological_Process_2021	chemical homeostasis (GO:0048878)	2/65	2.959556e-01	5.559688e-01	0	0	1.874450e+00	2.282229e+00	WNK4;SLC4A3
GO_Biological_Process_2021	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	2/65	2.959556e-01	5.559688e-01	0	0	1.874450e+00	2.282229e+00	LPAR3;TSHR
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	4/165	2.974705e-01	5.559688e-01	0	0	1.468474e+00	1.780436e+00	LPAR3;S1PR3;MCHR1;TSHR
GO_Biological_Process_2021	beta-catenin destruction complex disassembly (GO:1904886)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	CTNNB1
GO_Biological_Process_2021	regulation of cell-substrate junction assembly (GO:0090109)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	EFNA5
GO_Biological_Process_2021	regulation of cholesterol metabolic process (GO:0090181)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	SEC14L2
GO_Biological_Process_2021	regulation of fibroblast migration (GO:0010762)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	THBS1
GO_Biological_Process_2021	endocardial cushion development (GO:0003197)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	BMP2
GO_Biological_Process_2021	focal adhesion assembly (GO:0048041)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	ACTN1
GO_Biological_Process_2021	heparan sulfate proteoglycan metabolic process (GO:0030201)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	SULF2
GO_Biological_Process_2021	response to progesterone (GO:0032570)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	THBS1
GO_Biological_Process_2021	retinol metabolic process (GO:0042572)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	CYP1B1
GO_Biological_Process_2021	sterol transport (GO:0015918)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	NPC1
GO_Biological_Process_2021	stress granule assembly (GO:0034063)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	OGFOD1
GO_Biological_Process_2021	melanosome localization (GO:0032400)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	MREG
GO_Biological_Process_2021	natural killer cell activation involved in immune response (GO:0002323)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	IFNE
GO_Biological_Process_2021	negative regulation of ion transmembrane transporter activity (GO:0032413)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	SLN
GO_Biological_Process_2021	negative regulation of peptidyl-serine phosphorylation (GO:0033137)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	SMAD7
GO_Biological_Process_2021	negative regulation of protein localization to cell periphery (GO:1904376)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	LRRC15
GO_Biological_Process_2021	negative regulation of protein localization to plasma membrane (GO:1903077)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	LRRC15
GO_Biological_Process_2021	negative regulation of response to wounding (GO:1903035)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	CD109
GO_Biological_Process_2021	positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	SLC39A10
GO_Biological_Process_2021	positive regulation of phosphatase activity (GO:0010922)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	BMP2
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	1/21	2.980121e-01	5.559688e-01	0	0	2.949850e+00	3.571151e+00	BMP2
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	3/115	3.015512e-01	5.619671e-01	0	0	1.582380e+00	1.896982e+00	CYP27B1;SLN;TRPM6
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	2/66	3.021359e-01	5.624526e-01	0	0	1.845068e+00	2.208322e+00	BTC;FAM83A
GO_Biological_Process_2021	ion transport (GO:0006811)	3/116	3.061162e-01	5.633250e-01	0	0	1.568297e+00	1.856535e+00	SLC15A1;WNK4;SLC1A6
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	3/116	3.061162e-01	5.633250e-01	0	0	1.568297e+00	1.856535e+00	FGF18;CYP1B1;THBS1
GO_Biological_Process_2021	anion transmembrane transport (GO:0098656)	2/67	3.083068e-01	5.633250e-01	0	0	1.816589e+00	2.137508e+00	SLC7A8;SLC1A6
GO_Biological_Process_2021	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/67	3.083068e-01	5.633250e-01	0	0	1.816589e+00	2.137508e+00	CYFIP2;SHB
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	9/437	3.085934e-01	5.633250e-01	0	0	1.244730e+00	1.463468e+00	CRNN;TIAM1;CHN2;JMY;ARHGAP28;TNIK;EZR;CD24;KALRN
GO_Biological_Process_2021	amino acid import (GO:0043090)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	SLC7A8
GO_Biological_Process_2021	regulation of centrosome cycle (GO:0046605)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	CHMP4B
GO_Biological_Process_2021	cell projection assembly (GO:0030031)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	SCIN
GO_Biological_Process_2021	regulation of execution phase of apoptosis (GO:1900117)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	FZD3
GO_Biological_Process_2021	regulation of macrophage chemotaxis (GO:0010758)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	THBS1
GO_Biological_Process_2021	regulation of response to cytokine stimulus (GO:0060759)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	CD24
GO_Biological_Process_2021	glutamate metabolic process (GO:0006536)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	GCLM
GO_Biological_Process_2021	lipid droplet organization (GO:0034389)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	CDS1
GO_Biological_Process_2021	membrane lipid metabolic process (GO:0006643)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	CYP1B1
GO_Biological_Process_2021	metallo-sulfur cluster assembly (GO:0031163)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	ISCA1
GO_Biological_Process_2021	zinc ion transmembrane transport (GO:0071577)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	SLC39A10
GO_Biological_Process_2021	negative regulation of B cell activation (GO:0050869)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	RC3H1
GO_Biological_Process_2021	negative regulation of interleukin-2 production (GO:0032703)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	EZR
GO_Biological_Process_2021	negative regulation of lipid biosynthetic process (GO:0051055)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	BMP2
GO_Biological_Process_2021	negative regulation of lymphocyte activation (GO:0051250)	1/22	3.097476e-01	5.633250e-01	0	0	2.809238e+00	3.292420e+00	VTCN1
